0 0.0507757406283 1.2875488067 0.831737989785 0.0
0.0628318530718 0.467888116035 1.69745859677 1.0041654434 0.656783346623
0.125663706144 0.8785168387 2.08652235177 1.28421907624 1.2959802787
0.188495559215 1.27619705003 2.4484112097 1.68046857926 1.90060095107
0.251327412287 1.65451176565 2.77695947927 2.17174264831 2.45482701227
0.314159265359 2.00714050098 3.06624745199 2.71203904775 2.94454404269
0.376991118431 2.32793472618 3.31071941342 3.24105981047 3.35781224337
0.439822971503 2.61102466042 3.50533655186 3.69754535067 3.68525840434
0.502654824574 2.85095855314 3.64576039315 4.03199555331 3.920375103
0.565486677646 3.04287191087 3.72855842791 4.2157060563 4.05971652266
0.628318530718 3.18268039827 3.75142006137 4.24418740745 4.1029841124
0.69115038379 3.26728667123 3.7133682013 4.13462889437 4.05299938594
0.753982236862 3.29478847264 3.61494995672 3.91865864272 3.9155653287
0.816814089933 3.26467319318 3.45838923764 3.6327977442 3.69922199095
0.879645943005 3.1779829724 3.24768463324 3.30941357525 3.41490573827
0.942477796077 3.03743442926 2.98863782756 2.97057421225 3.07552516248
1.00530964915 2.84747832543 2.68880092141 2.6261550621 2.69546969538
1.06814150222 2.61428685979 2.35733521265 2.27619160071 2.29006940089
1.13097335529 2.34565976229 2.00477901052 1.9162205278 1.87502615838
1.19380520836 2.05084471792 1.64272762475 1.54356498557 1.46583742707
1.25663706144 1.74027265601 1.28343442882 1.16240085968 1.0772339637
1.31946891451 1.42521378216 0.939347476808 0.785984575135 0.722652246978
1.38230076758 1.11736557246 0.622601179812 0.435424643864 0.413760968866
1.44513262065 0.828388940792 0.344486668732 0.135508662262 0.160058837073
1.50796447372 0.569413089366 0.114927378955 -0.0909978717003 -0.0314418224382
1.57079632679 0.350532850605 -0.058012150648 -0.228750562149 -0.15643446504
1.63362817987 0.180324369894 -0.168556422111 -0.273271420823 -0.213433232205
1.69646003294 0.0654055776087 -0.213562040945 -0.231474878641 -0.203779835017
1.75929188601 0.0100669553681 -0.192751112941 -0.119262814752 -0.131542979764
1.82212373908 0.0159956075339 -0.108817312107 0.0429130751266 -0.00331495315301
1.88495559215 0.0821116932743 0.0326068830483 0.235041674448 0.172086149536
1.94778744523 0.204531038004 0.22312621081 0.441531791756 0.383996538572
2.0106192983 0.376661490699 0.451898725451 0.653035463871 0.620354106947
2.07345115137 0.589433659773 0.706081090359 0.865737075428 0.868195508934
2.13628300444 0.831659429629 0.971384825439 1.07858509577 1.11418357068
2.19911485751 1.09050454554 1.23271869941 1.28960721489 1.34514459754
2.26194671058 1.35205497252 1.47488707495 1.49271414286 1.54859485762
2.32477856366 1.60195107904 1.68331015853 1.67618895731 1.71323602519
2.38761041673 1.82605931839 1.84473003505 1.82345923842 1.82940064148
2.4504422698 2.01114825987 1.94786623621 1.91596459129 1.88943064235
2.51327412287 2.14553475633 1.98398645048 1.93722388421 1.88797463672
2.57610597594 2.21966682022 1.94736176166 1.87680532872 1.8221927946
2.63893782902 2.22661241016 1.83558132484 1.73293430216 1.69186179592
2.70176968209 2.16242768865 1.64970836868 1.51292079794 1.49937616616
2.76460153516 2.02638418356 1.39426748195 1.23129740958 1.24964633055
2.82743338823 1.82104136385 1.07706186193 0.906293262639 0.949897705217
2.8902652413 1.55215904658 0.708828094697 0.555787726635 0.609378956918
2.95309709437 1.22845235555 0.302744607608 0.19402245431 0.238991058522
3.01592894745 0.861200195466 -0.126182295066 -0.16993833288 -0.149148188715
3.07876080052 0.463725931461 -0.561824368815 -0.531621274302 -0.542187018153
3.14159265359 0.0507757406283 -0.987693965119 -0.888782253738 -0.927050983125
3.20442450666 -0.362174450205 -1.38772475048 -1.23822435086 -1.29096261725
3.26725635973 -0.759648714209 -1.74703120474 -1.57302692435 -1.62194910971
3.33008821281 -1.1269008743 -2.05260862224 -1.88127609236 -1.90931810653
3.39292006588 -1.45060756533 -2.29393851721 -2.14687434132 -2.14408298518
3.45575191895 -1.71948988259 -2.46346938452 -2.35229361276 -2.31932090439
3.51858377202 -1.9248327023 -2.55694940392 -2.48245975107 -2.430449529
3.58141562509 -2.06087620739 -2.57359552736 -2.52854345694 -2.47541147166
3.64424747816 -2.1250609289 -2.51609201422 -2.49042469434 -2.45475905913
3.70707933124 -2.11811533897 -2.39042039753 -2.37700145042 -2.37163588544
3.76991118431 -2.04398327507 -2.20553158091 -2.20420053874 -2.23165560813
3.83274303738 -1.90959677861 -1.97287880226 -1.99129288697 -2.04268242676
3.89557489045 -1.72450783713 -1.70583712047 -1.75667125818 -1.81452150071
3.95840674352 -1.50039959779 -1.4190405183 -1.51442659464 -1.55853107037
4.02123859659 -1.25050349126 -1.12767138884 -1.27279441904 -1.28717110854
4.08407044967 -0.988953064288 -0.846738910417 -1.03491536705 -1.01350582761
4.14690230274 -0.730107948373 -0.590382552563 -0.801566560726 -0.750679208783
4.20973415581 -0.487882178517 -0.371234747931 -0.574833414206 -0.511383829285
4.27256600888 -0.275110009443 -0.199872774691 -0.361337655962 -0.307343599175
4.33539786195 -0.102979556747 -0.0843843839416 -0.173745003258 -0.148830566944
4.39822971503 0.0194397879822 -0.0300650222439 -0.0298232047977 -0.0442347279555
4.4610615681 0.0855558737227 -0.0392570459179 0.0508606624986 0.000296182629794
4.52389342117 0.0914845258884 -0.111333542421 0.0516900019587 -0.0188674621545
4.58672527424 0.0361459036478 -0.242821714906 -0.0362736061469 -0.102656903061
4.64955712731 -0.0787728886374 -0.427653680642 -0.211143579065 -0.249227896083
4.71238898038 -0.248981369349 -0.657526370602 -0.459774126578 -0.45399049974
4.77522083346 -0.467861608109 -0.92234731852 -0.760344616684 -0.709745397241
4.83805268653 -0.726837459535 -1.2107397316 -1.08729787723 -1.00692234459
4.9008845396 -1.0158140912 -1.51057848384 -1.41716527935 -1.33391243105
4.96371639267 -1.3236623009 -1.80952860625 -1.73344938955 -1.67748223543
5.02654824574 -1.63872117475 -2.09555940194 -2.02895527181 -2.02325479719
5.08938009882 -1.94929323667 -2.35741032984 -2.30472393988 -2.35623971677
